client_id,month,total_queries,queries_with_data,impressions,clicks,ctr_x100,avg_position,gsc_data_start,is_ai_referral_available,label_visibility_drop,risk_score
c068,2025-09,69,50,2204,65,298.43,5.36,2025-01,,0.0,-0.2721718940183168
c068,2025-10,59,36,889,34,383.61,23.7,2025-01,,1.0,99.91275595370935
c068,2025-11,60,21,1951,127,654.97,18.66,2025-01,False,1.0,100.30335890410011
c069,2025-02,1448,1155,55306,1099,198.88,0.0,2025-02,True,0.0,0.6122776823855464
c069,2025-03,1231,885,23500,2443,1039.64,27.49,2025-02,True,0.0,0.5097549163607903
c069,2025-04,1205,1050,13354,202,151.34,9.74,2025-02,False,1.0,100.28573167389634
c069,2025-05,1097,628,14391,947,658.09,27.61,2025-02,False,0.0,-0.012468670675595471
c069,2025-06,1265,904,41199,2639,640.58,10.0,2025-02,True,0.0,-0.5766571936405902
c069,2025-07,1255,1082,27015,855,316.67,15.11,2025-02,False,0.0,-0.3220546351156911
c069,2025-08,1398,902,45681,1820,398.44,22.55,2025-02,True,0.0,-0.19743995212649504
c069,2025-09,1440,1346,26384,1730,656.01,37.62,2025-02,True,1.0,100.27853145173917
c069,2025-10,1124,572,29981,1711,570.9,21.41,2025-02,False,0.0,-0.25050023080431555
c069,2025-11,1267,1141,35527,2381,670.25,30.86,2025-02,True,0.0,-0.876617434533748
c070,2025-02,547,465,12798,194,152.19,14.84,2025-02,True,0.0,-0.8353012314000434
c070,2025-03,514,378,13877,1014,730.78,30.35,2025-02,False,1.0,99.23981159287744
c070,2025-04,574,326,21857,994,454.96,13.48,2025-02,,0.0,-0.06629045984406355
c070,2025-05,468,295,12491,607,486.37,5.11,2025-02,False,0.0,-0.6843757594383751
c070,2025-06,406,264,8079,85,105.88,3.19,2025-02,,0.0,0.4658183718433542
c070,2025-07,590,458,13188,189,143.67,37.36,2025-02,True,1.0,100.09174275893442
c070,2025-08,413,240,12641,372,294.38,36.16,2025-02,True,0.0,-0.17877115473156138
c070,2025-09,497,358,8976,843,939.85,24.41,2025-02,False,1.0,100.16741748116188
c070,2025-10,448,255,9243,281,304.97,0.0,2025-02,,1.0,100.047692620152
c070,2025-11,525,273,12156,506,416.73,22.95,2025-02,False,0.0,-0.05866108155868566
c071,2025-03,1118,920,23744,925,389.73,9.65,2025-03,,0.0,0.09777358537111758
c071,2025-04,906,751,11978,297,248.5,34.83,2025-03,True,0.0,-0.45928537289343807
c071,2025-05,911,766,7880,379,481.49,23.66,2025-03,False,0.0,0.006798451495681698
c071,2025-06,912,836,18069,592,327.88,17.98,2025-03,,0.0,-0.23032652427713396
c071,2025-07,820,666,31988,582,182.24,6.27,2025-03,True,1.0,99.74113655600304
c071,2025-08,909,539,24505,839,342.53,37.97,2025-03,True,0.0,0.13395749721664116
c071,2025-09,815,508,21844,221,101.33,20.37,2025-03,True,0.0,0.24919968114170588
c071,2025-10,794,705,26513,790,298.21,29.55,2025-03,,1.0,99.9979809402477
c071,2025-11,1102,654,26317,641,243.64,22.59,2025-03,,0.0,-0.12131132176186069
c072,2025-04,43,26,1545,59,382.16,28.77,2025-04,False,1.0,99.88832448311042
c072,2025-05,34,8,348,13,393.02,26.9,2025-04,,0.0,0.22452311581141174
c072,2025-06,31,21,1125,66,589.9,0.0,2025-04,True,1.0,99.15231966043939
c072,2025-07,37,19,1469,47,325.25,16.95,2025-04,True,0.0,0.04512888853996258
c072,2025-08,41,28,1572,21,136.28,0.0,2025-04,False,1.0,99.88325941827895
c072,2025-09,42,21,1507,134,892.39,31.92,2025-04,,1.0,99.80575301570298
c072,2025-10,38,14,1352,33,246.28,20.02,2025-04,True,0.0,-0.20143385697123983
c072,2025-11,33,28,434,42,968.82,3.69,2025-04,True,1.0,99.83202427466196
c073,2025-04,426,332,17034,1707,1002.69,18.1,2025-04,True,1.0,100.20406091762241
c073,2025-05,390,225,14742,446,303.19,13.59,2025-04,True,0.0,-0.23251632462476846
c073,2025-06,454,285,9348,413,441.97,23.83,2025-04,,0.0,-0.5712753754102237
c073,2025-07,406,266,9698,177,182.72,16.96,2025-04,,0.0,-0.6068143813241992
c073,2025-08,429,302,16703,272,163.11,13.1,2025-04,False,0.0,-0.08160332322108206
c073,2025-09,454,321,4115,173,420.64,13.32,2025-04,True,0.0,-0.14807152955679614
c073,2025-10,362,297,7909,381,482.37,6.57,2025-04,False,0.0,-0.07216955735805418
c073,2025-11,378,248,4501,47,105.81,20.5,2025-04,False,0.0,-0.14303163088146428
c074,2025-02,149,100,2636,178,675.72,37.07,2025-02,True,0.0,0.635832058282204
c074,2025-03,153,102,2958,106,358.96,33.98,2025-02,True,0.0,-0.6013995924463308
c074,2025-04,149,117,3990,83,210.0,11.96,2025-02,True,0.0,-0.7233947958663286
c074,2025-05,165,162,2395,55,233.21,5.34,2025-02,False,0.0,0.8464897070676862
c074,2025-06,155,94,5531,146,264.26,18.8,2025-02,,0.0,-0.40991146856447974
c074,2025-07,198,155,4792,123,258.0,33.75,2025-02,False,1.0,99.54762511424423
c074,2025-08,147,80,5419,671,1238.86,12.65,2025-02,True,0.0,-0.21213459368231993
c074,2025-09,164,100,6358,250,393.79,5.55,2025-02,False,1.0,100.11775230501335
c074,2025-10,190,97,4480,112,251.07,3.34,2025-02,True,0.0,-0.2035981592779205
c074,2025-11,155,106,3373,277,821.25,30.26,2025-02,False,1.0,100.25695845109412
c075,2025-03,666,666,16030,478,298.37,21.63,2025-03,True,0.0,0.5133646986660386
c075,2025-04,470,414,11783,144,122.84,24.21,2025-03,True,1.0,100.60288183642557
c075,2025-05,637,137,22446,1082,482.37,6.82,2025-03,,0.0,0.32859424920210695
c075,2025-06,625,435,8367,474,567.37,0.0,2025-03,,0.0,-0.2571946194825849
c075,2025-07,628,603,7146,512,716.91,5.66,2025-03,,1.0,99.68454766250306
c075,2025-08,517,306,8868,652,736.01,7.35,2025-03,False,1.0,100.31390562152203
c075,2025-09,576,299,6249,561,898.21,23.1,2025-03,,0.0,-0.1994072994165248
c075,2025-10,617,531,23400,1624,694.28,5.51,2025-03,False,0.0,0.06188880048333781
c075,2025-11,516,318,7918,58,73.88,31.53,2025-03,True,1.0,100.87542282700846
c076,2025-02,277,217,4272,280,655.71,6.37,2025-02,,1.0,100.06457016861415
c076,2025-03,336,201,9877,168,170.19,11.93,2025-02,False,0.0,0.227820481730762
c076,2025-04,268,222,3722,405,1088.29,13.71,2025-02,False,0.0,0.021671755013811297
c076,2025-05,332,300,11306,1082,957.45,7.78,2025-02,True,0.0,-0.029822920595008264
c076,2025-06,349,250,10758,742,689.89,26.2,2025-02,,0.0,-0.6634255976693719
c076,2025-07,348,275,8667,467,539.96,31.0,2025-02,True,1.0,99.94810807838607
c076,2025-08,310,184,7416,607,819.14,3.45,2025-02,True,1.0,100.12661436689527
c076,2025-09,351,130,8600,131,153.38,22.16,2025-02,False,0.0,0.3773309864313754
c076,2025-10,244,191,8301,478,576.93,21.63,2025-02,,1.0,100.00605715755704
c076,2025-11,314,158,8002,120,150.54,29.19,2025-02,,0.0,-0.05937430599650123
c077,2025-01,496,359,11878,458,385.84,34.8,2025-01,,0.0,0.10729804138654538
c077,2025-02,467,373,18109,508,280.82,11.06,2025-01,True,1.0,100.61785656741239
c077,2025-03,445,222,10354,307,297.17,22.6,2025-01,False,0.0,0.12565861304927248
c077,2025-04,575,431,20340,1268,623.79,0.0,2025-01,True,0.0,0.1337729593923632
c077,2025-05,590,505,7091,398,561.79,14.34,2025-01,True,1.0,100.30584051866178
c077,2025-06,556,322,18973,686,362.07,16.83,2025-01,True,0.0,0.1477258976236687
c077,2025-07,429,338,11583,1231,1063.07,22.68,2025-01,,1.0,99.58332204480615
c077,2025-08,419,68,13797,294,213.48,5.1,2025-01,,0.0,-0.3171998980882702
c077,2025-09,583,507,9267,735,793.25,4.12,2025-01,True,0.0,-0.8262079443741444
c077,2025-10,552,496,21020,988,470.33,11.09,2025-01,False,0.0,0.08650508675139656
c077,2025-11,556,394,17461,376,215.91,25.25,2025-01,True,1.0,99.9053348571383
c078,2025-01,163,94,6012,148,247.74,21.68,2025-01,True,0.0,0.3769841725271937
c078,2025-02,183,142,5275,266,505.9,35.8,2025-01,False,1.0,99.4721571307145
c078,2025-03,170,49,6301,261,414.55,25.68,2025-01,True,1.0,99.75148432320866
c078,2025-04,229,125,4089,603,1476.51,32.79,2025-01,True,0.0,0.5557896669623021
c078,2025-05,163,103,3762,545,1450.04,25.83,2025-01,False,0.0,0.6542658487298594
c078,2025-06,165,130,3352,128,384.38,12.66,2025-01,False,1.0,100.41450673407566
c078,2025-07,213,122,7235,356,492.79,13.29,2025-01,,0.0,-0.14230974676452418
c078,2025-08,213,156,7663,175,228.84,33.08,2025-01,False,1.0,100.43332808214686
c078,2025-09,240,113,7096,260,366.68,0.0,2025-01,False,1.0,99.78056278521645
c078,2025-10,199,104,4102,172,421.25,15.04,2025-01,,0.0,-0.1086127021545321
c078,2025-11,165,134,1996,37,185.48,17.99,2025-01,,1.0,99.89438290175795
c079,2025-05,182,123,2145,85,399.82,5.8,2025-05,True,0.0,-0.3179917872669236
c079,2025-06,209,146,5735,186,325.29,0.0,2025-05,True,0.0,0.0723338018261677
c079,2025-07,198,145,5007,266,531.4,33.39,2025-05,,0.0,-0.3275549726689384
c079,2025-08,160,137,3733,199,535.52,17.92,2025-05,True,0.0,0.2928938289760042
c079,2025-09,217,177,2930,8,30.15,14.28,2025-05,True,1.0,100.59311615361067
c079,2025-10,197,90,6593,337,511.63,4.19,2025-05,False,1.0,100.02540374953043
c079,2025-11,235,130,5440,213,392.33,0.0,2025-05,True,1.0,100.44354790191139
c080,2025-05,1085,403,14132,419,297.01,12.7,2025-05,,0.0,0.2691765428338459
c080,2025-06,1517,1264,25603,632,247.15,37.69,2025-05,,1.0,100.19929160073177
c080,2025-07,1462,476,29745,660,222.04,27.14,2025-05,,0.0,0.8617891461019763
c080,2025-08,1198,772,26600,1206,453.62,30.8,2025-05,False,1.0,99.82126526531773
c080,2025-09,1276,635,13478,416,309.27,28.73,2025-05,,0.0,0.4966807172498931
c080,2025-10,1370,1040,11794,128,108.66,10.67,2025-05,,1.0,99.91802932811407
c080,2025-11,1351,458,40843,1137,278.44,0.0,2025-05,True,1.0,100.15978593748105
c081,2025-03,346,275,11986,157,131.27,5.98,2025-03,True,1.0,100.10259469075298
c081,2025-04,356,201,3108,115,371.15,11.43,2025-03,,0.0,-0.08627375449625402
c081,2025-05,346,283,4543,73,162.19,0.0,2025-03,True,0.0,0.40686841180456956
c081,2025-06,434,319,10390,628,604.83,8.62,2025-03,False,0.0,0.09470415201228474
c081,2025-07,408,332,6632,218,329.82,17.53,2025-03,False,0.0,0.4347685867578866
c081,2025-08,306,196,9725,1657,1704.44,22.39,2025-03,,0.0,0.4591862789722968
c081,2025-09,315,203,8783,118,134.69,8.1,2025-03,,1.0,99.57618940763015
c081,2025-10,426,231,9427,529,562.18,32.5,2025-03,False,0.0,-0.09379280209147478
c081,2025-11,403,298,6906,299,433.68,22.36,2025-03,True,0.0,-0.8033960804214475
c082,2025-05,228,213,7092,93,131.45,14.33,2025-05,False,1.0,99.37320991503368
c082,2025-06,305,181,12079,252,209.33,25.59,2025-05,True,1.0,100.4058083775537
c082,2025-07,304,165,11515,236,205.26,31.41,2025-05,True,0.0,0.6281227888972776
c082,2025-08,225,147,3835,96,251.18,14.3,2025-05,True,0.0,-0.21023491988976378
c082,2025-09,285,185,2398,53,224.59,9.19,2025-05,False,1.0,100.18893557940557
c082,2025-10,250,139,9246,338,366.63,32.91,2025-05,False,1.0,100.48993679283403
c082,2025-11,233,131,5829,284,488.28,5.84,2025-05,True,1.0,99.86901841477196
c083,2025-01,255,192,2814,53,189.69,4.29,2025-01,True,1.0,100.95696331899961
c083,2025-02,280,85,7099,314,442.87,37.55,2025-01,False,0.0,0.4526682958365029
c083,2025-03,301,192,6200,417,673.27,20.09,2025-01,False,1.0,100.17660825142215
c083,2025-04,305,143,11694,542,464.1,20.28,2025-01,True,0.0,-0.06088357749048026
c083,2025-05,283,268,3703,5,15.17,23.16,2025-01,True,0.0,-0.8091837861602725
c083,2025-06,250,158,4702,544,1157.16,13.95,2025-01,False,0.0,-0.25399489944769166
c083,2025-07,279,207,7613,568,747.14,3.27,2025-01,,1.0,99.85299679898588
c083,2025-08,287,170,7212,310,430.34,32.84,2025-01,,0.0,-0.4349738910823391
c083,2025-09,249,200,2193,45,206.83,37.96,2025-01,False,0.0,0.009198507433993856
c083,2025-10,262,182,2869,65,228.63,37.28,2025-01,False,0.0,0.35930221781325156
c083,2025-11,314,281,11810,645,546.96,3.81,2025-01,,1.0,100.12478927210365
c084,2025-03,181,118,2958,12,41.43,38.97,2025-03,,1.0,99.85421664403505
c084,2025-04,190,72,2716,126,466.9,0.0,2025-03,True,1.0,100.24031106449056
c084,2025-05,194,115,5827,181,311.65,33.04,2025-03,True,1.0,100.41782908879681
c084,2025-06,216,96,3240,135,419.3,23.4,2025-03,,0.0,-0.0781855271667607
c084,2025-07,193,146,6172,135,219.45,27.96,2025-03,,1.0,100.45654341548097
c084,2025-08,216,129,4573,466,1020.45,0.0,2025-03,True,1.0,99.85202743590506
c084,2025-09,151,54,4007,116,289.87,0.0,2025-03,,0.0,-0.8708672813720311
c084,2025-10,163,105,5258,128,244.18,34.54,2025-03,True,0.0,-0.07748140723817687
c084,2025-11,156,98,5484,401,731.6,33.82,2025-03,True,0.0,0.1825767079879712
c085,2025-04,182,161,4078,184,453.34,18.1,2025-04,,0.0,0.49703310292937647
c085,2025-05,146,126,5127,57,111.4,17.32,2025-04,True,0.0,0.3376176455996463
c085,2025-06,212,177,4591,55,120.61,24.74,2025-04,False,0.0,-0.08848570663686917
c085,2025-07,151,125,1442,85,591.94,14.43,2025-04,False,0.0,-0.06280715126853215
c085,2025-08,191,130,6927,852,1230.84,29.93,2025-04,False,1.0,100.51203884373652
c085,2025-09,145,51,1548,101,653.43,6.76,2025-04,False,1.0,100.39662750697899
c085,2025-10,205,114,2929,101,347.65,22.02,2025-04,False,0.0,0.09700597688369318
c085,2025-11,201,188,6606,205,311.05,4.43,2025-04,True,1.0,100.01119028199847
c086,2025-01,305,196,3946,106,271.11,28.47,2025-01,,0.0,-0.6836593063349762
c086,2025-02,373,238,7912,368,466.27,9.13,2025-01,True,1.0,98.99406809486405
c086,2025-03,345,170,3568,150,423.2,8.19,2025-01,,1.0,99.94877701511918
c086,2025-04,285,164,10546,62,59.65,37.08,2025-01,False,0.0,-0.8428025191765691
c086,2025-05,362,251,3487,182,523.21,29.68,2025-01,False,1.0,100.23739408784314
c086,2025-06,368,220,13607,739,543.17,39.8,2025-01,False,0.0,-0.3017254775289441
c086,2025-07,326,235,5985,501,838.09,14.94,2025-01,False,1.0,99.30633066979446
c086,2025-08,285,85,2542,337,1327.4,28.55,2025-01,True,0.0,0.2205942016561275
c086,2025-09,319,212,5023,236,471.68,6.72,2025-01,True,0.0,-0.021505950577278554
c086,2025-10,368,309,12549,533,424.85,15.81,2025-01,True,1.0,99.87894037964998
c086,2025-11,256,145,4013,193,482.59,27.17,2025-01,,0.0,0.39773495384302526
c087,2025-03,135,126,3676,35,95.95,28.92,2025-03,True,0.0,0.7767693140290441
c087,2025-04,147,129,2810,38,137.45,23.55,2025-03,False,1.0,99.85048162126965
c087,2025-05,154,75,5768,704,1220.9,0.0,2025-03,True,1.0,99.33248638463976
c087,2025-06,154,82,3708,208,562.71,28.53,2025-03,True,1.0,99.48035828911726
c087,2025-07,152,65,4514,196,434.37,11.84,2025-03,False,0.0,-0.2934139957437895
c087,2025-08,120,83,3605,354,982.79,12.62,2025-03,True,0.0,0.4340366042505651
c087,2025-09,142,102,5555,140,253.55,25.95,2025-03,False,0.0,-0.00501265454373843
c087,2025-10,131,103,3557,149,421.44,4.36,2025-03,True,1.0,100.55092076871009
c087,2025-11,139,79,2745,120,438.84,5.01,2025-03,True,0.0,0.22599105465278307
c088,2025-01,38,26,1451,60,418.45,9.43,2025-01,False,0.0,0.08774569675439754
c088,2025-02,28,19,983,34,351.82,10.08,2025-01,True,0.0,0.11075763383280497
c088,2025-03,32,26,1235,45,367.1,38.72,2025-01,,1.0,100.15276257913804
c088,2025-04,32,19,960,10,105.28,26.79,2025-01,False,0.0,0.09970761199121403
c088,2025-05,37,27,553,3,65.45,23.59,2025-01,True,0.0,-0.24058810034964667
c088,2025-06,32,20,1087,36,338.04,9.95,2025-01,True,0.0,-0.40253349159337515
c088,2025-07,33,30,865,35,406.87,9.57,2025-01,False,0.0,0.34661692277139033
c088,2025-08,27,17,379,36,975.67,33.21,2025-01,True,0.0,-0.5656168922104075
c088,2025-09,30,19,406,10,251.64,22.15,2025-01,True,0.0,-0.6531770226379481
c088,2025-10,37,32,1233,71,580.67,18.29,2025-01,False,1.0,100.21682132668946
c088,2025-11,34,12,308,14,456.85,32.76,2025-01,False,1.0,99.38686897807051
c089,2025-02,380,244,9488,1198,1263.28,30.86,2025-02,False,0.0,-0.1552789010442211
c089,2025-03,520,336,13113,413,315.26,30.83,2025-02,False,1.0,100.46465422344967
c089,2025-04,375,109,3240,46,143.96,38.1,2025-02,False,0.0,-0.7361972651640358
c089,2025-05,396,265,7081,321,454.33,16.4,2025-02,True,0.0,-0.5010428986905172
c089,2025-06,505,404,16775,871,519.53,20.75,2025-02,True,1.0,99.72391994269921
c089,2025-07,537,234,17519,456,260.31,21.03,2025-02,True,0.0,0.54309292365446
c089,2025-08,386,353,10184,372,365.57,31.06,2025-02,True,1.0,100.09362287914429
c089,2025-09,504,214,17057,482,282.79,11.23,2025-02,True,0.0,0.5516152500260215
c089,2025-10,554,459,16629,244,147.2,15.99,2025-02,True,0.0,-0.08300617156877477
c089,2025-11,379,239,3557,43,122.91,14.01,2025-02,True,0.0,0.5367915812011465
c090,2025-04,862,334,21041,1164,553.24,37.82,2025-04,False,0.0,-0.1483651923010239
c090,2025-05,773,548,23199,1950,840.86,7.32,2025-04,False,1.0,100.01356754089177
c090,2025-06,903,454,12416,170,137.71,9.52,2025-04,True,0.0,-0.008119191027723379
c090,2025-07,718,556,27953,1631,583.56,30.19,2025-04,True,0.0,0.6748738189047885
c090,2025-08,893,556,34133,1888,553.26,5.23,2025-04,,0.0,0.023532969691113063
c090,2025-09,907,830,24676,2321,940.6,5.15,2025-04,False,0.0,-0.29584855729107296
c090,2025-10,837,560,21343,901,422.25,30.09,2025-04,True,0.0,0.03587242046141822
c090,2025-11,693,498,20137,1585,787.6,32.17,2025-04,True,1.0,100.09855255742555
c091,2025-01,1179,704,30974,1116,360.61,3.44,2025-01,True,0.0,-0.07363199414730007
c091,2025-02,1193,987,21296,2016,946.93,18.01,2025-01,False,1.0,100.62448186720573
c091,2025-03,1324,478,20100,853,424.69,35.18,2025-01,False,0.0,0.2620872793407645
c091,2025-04,1251,1038,31435,921,293.27,17.01,2025-01,True,0.0,-0.05759881097202355
c091,2025-05,1085,663,17443,1130,648.2,29.93,2025-01,False,0.0,-0.10242702874781894
c091,2025-06,1336,1146,45920,1459,317.79,24.96,2025-01,False,0.0,0.3669175252601577
c091,2025-07,1126,845,32586,1963,602.42,4.88,2025-01,False,1.0,100.06991780250935
c091,2025-08,1470,316,45147,3304,731.97,34.58,2025-01,True,0.0,-0.09477567705575685
c091,2025-09,1087,914,26839,2630,980.25,38.68,2025-01,True,1.0,99.78174596818236
c091,2025-10,1306,665,50158,2333,465.25,5.9,2025-01,False,0.0,0.20031757555492008
c091,2025-11,1259,878,41799,346,82.83,31.9,2025-01,False,0.0,0.17748501641030395
c092,2025-05,1448,1317,18432,1028,558.14,14.75,2025-05,True,0.0,-0.24282870553833524
c092,2025-06,1399,882,22543,1796,796.77,14.87,2025-05,True,0.0,0.3454719252257138
c092,2025-07,1573,1077,49052,1540,314.07,17.65,2025-05,True,1.0,99.92948231023301
c092,2025-08,1848,837,72258,1295,179.32,7.05,2025-05,False,0.0,0.06390382944899377
c092,2025-09,1781,1351,61933,2013,325.17,4.56,2025-05,True,1.0,99.89424504827858
c092,2025-10,1434,694,44239,1135,256.77,17.04,2025-05,True,1.0,99.89066308974387
c092,2025-11,1629,789,39301,923,235.09,13.31,2025-05,False,0.0,0.004135241677394093
c093,2025-05,48,38,1854,148,799.14,27.22,2025-05,,0.0,0.03523490570912576
c093,2025-06,55,44,1037,11,106.26,11.57,2025-05,False,0.0,0.13845600615349285
c093,2025-07,51,42,439,19,437.59,26.29,2025-05,False,0.0,0.13337882608381887
c093,2025-08,52,33,765,25,330.33,23.4,2025-05,True,0.0,-0.14199866982243833
c093,2025-09,46,30,1044,94,901.12,0.0,2025-05,True,1.0,99.9329412918105
c093,2025-10,59,29,1529,134,881.32,16.27,2025-05,True,0.0,-0.8454486447929581
c093,2025-11,43,29,941,29,311.97,8.85,2025-05,False,1.0,99.94591622762614
c094,2025-02,262,171,5973,435,729.22,0.0,2025-02,True,0.0,0.37685104762533245
c094,2025-03,256,155,2545,203,799.46,24.87,2025-02,,0.0,0.3428835683503433
c094,2025-04,341,220,2755,10,36.82,21.72,2025-02,True,0.0,-0.12802340563222525
c094,2025-05,344,278,7152,290,406.27,10.54,2025-02,False,0.0,0.18101966223858101
c094,2025-06,272,207,3706,295,796.64,17.58,2025-02,False,1.0,100.3038602457223
c094,2025-07,314,183,8346,79,95.56,4.57,2025-02,True,0.0,0.34699170506162863
c094,2025-08,306,278,3353,135,404.83,19.44,2025-02,False,1.0,99.81778625236858
c094,2025-09,325,169,8893,577,648.96,23.08,2025-02,False,0.0,-0.01105313079557111
c094,2025-10,328,309,4335,351,810.91,17.74,2025-02,False,0.0,-0.4332324797167341
c094,2025-11,265,241,9167,246,269.37,32.15,2025-02,False,1.0,99.93158872796064
c095,2025-03,64,54,2317,122,529.18,30.01,2025-03,False,0.0,0.23118255324680634
c095,2025-04,68,64,1911,76,399.21,21.75,2025-03,True,1.0,100.626220114668
c095,2025-05,50,26,802,30,379.95,29.1,2025-03,True,0.0,0.24998531849828132
c095,2025-06,66,49,1746,35,202.09,0.0,2025-03,True,1.0,99.85941421577903
c095,2025-07,67,36,1100,24,223.74,21.01,2025-03,True,0.0,0.24782120827100249
c095,2025-08,68,47,2562,49,192.78,32.33,2025-03,True,0.0,0.04668605552296471
c095,2025-09,60,44,734,20,282.14,16.16,2025-03,True,0.0,-0.3017155250995105
c095,2025-10,60,46,512,17,342.69,6.75,2025-03,True,0.0,0.05977097232522926
c095,2025-11,61,57,1197,72,606.02,19.79,2025-03,,0.0,-0.09642593629034334
c096,2025-01,433,264,5879,242,412.26,16.34,2025-01,True,0.0,0.31785017433001295
c096,2025-02,436,273,10293,521,506.4,31.67,2025-01,False,0.0,0.8468140598055206
c096,2025-03,405,278,12425,51,41.4,27.68,2025-01,False,0.0,-0.3141980984043581
c096,2025-04,398,292,6287,46,73.35,12.06,2025-01,False,1.0,99.47708574498155
c096,2025-05,399,194,7887,921,1168.78,16.8,2025-01,,0.0,0.7808524794463141
c096,2025-06,520,335,9844,145,147.38,38.08,2025-01,False,1.0,100.76592283551791
c096,2025-07,445,228,7297,295,404.92,10.65,2025-01,True,0.0,-0.5392377178886386
c096,2025-08,396,269,9759,168,172.34,29.19,2025-01,,1.0,100.05725482440837
c096,2025-09,513,279,6150,389,633.91,20.54,2025-01,False,1.0,99.25235466318625
c096,2025-10,521,220,16329,1455,891.45,36.56,2025-01,,0.0,-0.30771762331304137
c096,2025-11,448,333,11179,248,222.17,16.65,2025-01,,0.0,0.43283984892401683
c097,2025-03,279,160,9738,554,569.81,25.78,2025-03,True,0.0,-0.2995225142866282
c097,2025-04,275,197,10552,593,562.91,0.0,2025-03,,0.0,0.5241837928308634
c097,2025-05,219,147,8414,124,148.48,0.0,2025-03,False,1.0,100.04786785685081
c097,2025-06,296,168,2857,78,274.22,38.19,2025-03,True,0.0,0.2861330672793766
c097,2025-07,224,139,6551,265,405.18,29.99,2025-03,True,0.0,0.2585235888496875
c097,2025-08,229,138,5428,74,137.1,6.75,2025-03,False,0.0,-0.6875181613517486
c097,2025-09,263,234,10205,234,229.56,3.65,2025-03,True,1.0,100.17077099460863
c097,2025-10,240,82,8836,608,689.17,6.7,2025-03,True,1.0,99.87716523713934
c097,2025-11,205,77,4151,275,663.9,35.03,2025-03,True,0.0,0.013083495500536217
c098,2025-03,116,65,3868,106,274.62,14.44,2025-03,True,0.0,-0.38089853621971526
c098,2025-04,121,80,3279,156,477.48,39.85,2025-03,True,0.0,-0.2941414007985932
c098,2025-05,89,65,2047,87,425.51,29.34,2025-03,True,0.0,-0.4908427853542621
c098,2025-06,103,93,1945,93,481.32,17.67,2025-03,True,0.0,-0.057888571100163766
c098,2025-07,123,106,1678,226,1352.42,31.25,2025-03,False,1.0,99.4361362815488
c098,2025-08,118,48,1709,60,354.5,33.15,2025-03,True,0.0,-0.028359067283868007
c098,2025-09,95,78,1636,28,176.53,22.49,2025-03,,0.0,-0.6966392341957532
c098,2025-10,98,90,3367,346,1030.2,25.37,2025-03,False,0.0,0.002109494768323453
c098,2025-11,115,89,1261,58,464.5,39.53,2025-03,False,1.0,99.89607765851711
c099,2025-05,223,159,8543,258,302.66,32.06,2025-05,False,0.0,0.3595758731382737
c099,2025-06,166,123,6115,216,353.46,32.14,2025-05,False,0.0,0.6004344677525113
c099,2025-07,166,143,2797,224,803.0,7.15,2025-05,True,1.0,99.74760858187022
c099,2025-08,214,108,6087,94,155.82,33.86,2025-05,True,0.0,-0.7568602598954557
c099,2025-09,224,213,5925,127,215.61,18.76,2025-05,True,0.0,0.4070912706482266
c099,2025-10,203,158,5202,236,455.39,18.67,2025-05,True,0.0,0.2943220749718044
c099,2025-11,232,171,5149,216,419.77,28.31,2025-05,True,1.0,99.64031712872735
c100,2025-03,638,392,9279,363,391.73,3.65,2025-03,True,0.0,-0.4860461141712959
c100,2025-04,524,495,17737,1750,986.89,6.96,2025-03,True,0.0,0.02373619884872248
c100,2025-05,499,420,10956,265,242.39,11.2,2025-03,True,1.0,99.80486393337797
c100,2025-06,505,235,7985,223,279.39,5.43,2025-03,,1.0,99.66304674826453
c100,2025-07,706,341,14419,374,259.68,37.18,2025-03,True,0.0,0.08830549158667225
c100,2025-08,486,359,10769,460,427.77,4.08,2025-03,True,0.0,-0.6618661098895329
c100,2025-09,507,507,14646,523,357.31,0.0,2025-03,True,0.0,0.4401713526734472
c100,2025-10,625,418,18145,702,387.31,27.2,2025-03,,0.0,0.06130676468718696
c100,2025-11,714,487,21067,873,414.68,7.88,2025-03,False,0.0,-0.039350840350637545
c101,2025-05,299,138,4081,12,30.2,37.97,2025-05,,0.0,0.06678698390657252
c101,2025-06,211,156,3719,172,463.82,33.54,2025-05,False,1.0,100.02769943858459
c101,2025-07,275,138,10215,303,297.58,14.67,2025-05,True,0.0,-0.4636700160994611
c101,2025-08,220,179,3128,217,696.57,30.74,2025-05,False,0.0,0.35212153633289667
c101,2025-09,298,206,5528,155,280.56,8.65,2025-05,True,0.0,0.005081384890124727
c101,2025-10,265,238,7702,49,64.61,15.41,2025-05,False,1.0,100.71314405420247
c101,2025-11,301,167,4705,90,193.28,38.55,2025-05,False,1.0,99.02153443185968
c102,2025-03,323,242,4468,233,523.42,9.55,2025-03,True,0.0,0.17851647062867437
c102,2025-04,251,169,9546,226,237.49,35.01,2025-03,False,0.0,0.4821161946586684
c102,2025-05,251,181,6727,342,509.43,10.08,2025-03,True,0.0,0.4588163137138985
c102,2025-06,310,205,9559,681,713.21,25.76,2025-03,,0.0,-0.2171006065020388
c102,2025-07,333,284,11439,69,60.87,31.52,2025-03,True,0.0,-0.8389980812224259
c102,2025-08,324,202,10052,401,399.1,16.74,2025-03,False,0.0,0.17944798399133918
c102,2025-09,318,237,8972,494,551.13,28.32,2025-03,True,0.0,-0.10811253578523863
