client_id,month,total_queries,queries_with_data,impressions,clicks,ctr_x100,avg_position,gsc_data_start,is_ai_referral_available,label_visibility_drop,tracked_terms_returning,term_universe_size
c077,2025-10,552,496,21020,988,470.33,11.09,2025-01,False,0.0,394.0,556.0
c078,2025-01,163,94,6012,148,247.74,21.68,2025-01,True,0.0,142.0,183.0
c078,2025-02,183,142,5275,266,505.9,35.8,2025-01,False,1.0,49.0,170.0
c078,2025-03,170,49,6301,261,414.55,25.68,2025-01,True,1.0,125.0,229.0
c078,2025-04,229,125,4089,603,1476.51,32.79,2025-01,True,0.0,103.0,163.0
c078,2025-05,163,103,3762,545,1450.04,25.83,2025-01,False,0.0,130.0,165.0
c078,2025-06,165,130,3352,128,384.38,12.66,2025-01,False,1.0,122.0,213.0
c078,2025-07,213,122,7235,356,492.79,13.29,2025-01,,0.0,156.0,213.0
c078,2025-08,213,156,7663,175,228.84,33.08,2025-01,False,1.0,113.0,240.0
c078,2025-09,240,113,7096,260,366.68,0.0,2025-01,False,1.0,104.0,199.0
c078,2025-10,199,104,4102,172,421.25,15.04,2025-01,,0.0,134.0,165.0
c079,2025-05,182,123,2145,85,399.82,5.8,2025-05,True,0.0,146.0,209.0
c079,2025-06,209,146,5735,186,325.29,0.0,2025-05,True,0.0,145.0,198.0
c079,2025-07,198,145,5007,266,531.4,33.39,2025-05,,0.0,137.0,160.0
c079,2025-08,160,137,3733,199,535.52,17.92,2025-05,True,0.0,177.0,217.0
c079,2025-09,217,177,2930,8,30.15,14.28,2025-05,True,1.0,90.0,197.0
c079,2025-10,197,90,6593,337,511.63,4.19,2025-05,False,1.0,130.0,235.0
c080,2025-05,1085,403,14132,419,297.01,12.7,2025-05,,0.0,1264.0,1517.0
c080,2025-06,1517,1264,25603,632,247.15,37.69,2025-05,,1.0,476.0,1462.0
c080,2025-07,1462,476,29745,660,222.04,27.14,2025-05,,0.0,772.0,1198.0
c080,2025-08,1198,772,26600,1206,453.62,30.8,2025-05,False,1.0,635.0,1276.0
c080,2025-09,1276,635,13478,416,309.27,28.73,2025-05,,0.0,1040.0,1370.0
c080,2025-10,1370,1040,11794,128,108.66,10.67,2025-05,,1.0,458.0,1351.0
c081,2025-03,346,275,11986,157,131.27,5.98,2025-03,True,1.0,201.0,356.0
c081,2025-04,356,201,3108,115,371.15,11.43,2025-03,,0.0,283.0,346.0
c081,2025-05,346,283,4543,73,162.19,0.0,2025-03,True,0.0,319.0,434.0
c081,2025-06,434,319,10390,628,604.83,8.62,2025-03,False,0.0,332.0,408.0
c081,2025-07,408,332,6632,218,329.82,17.53,2025-03,False,0.0,196.0,306.0
c081,2025-08,306,196,9725,1657,1704.44,22.39,2025-03,,0.0,203.0,315.0
c081,2025-09,315,203,8783,118,134.69,8.1,2025-03,,1.0,231.0,426.0
c081,2025-10,426,231,9427,529,562.18,32.5,2025-03,False,0.0,298.0,403.0
c082,2025-05,228,213,7092,93,131.45,14.33,2025-05,False,1.0,181.0,305.0
c082,2025-06,305,181,12079,252,209.33,25.59,2025-05,True,1.0,165.0,304.0
c082,2025-07,304,165,11515,236,205.26,31.41,2025-05,True,0.0,147.0,225.0
c082,2025-08,225,147,3835,96,251.18,14.3,2025-05,True,0.0,185.0,285.0
c082,2025-09,285,185,2398,53,224.59,9.19,2025-05,False,1.0,139.0,250.0
c082,2025-10,250,139,9246,338,366.63,32.91,2025-05,False,1.0,131.0,233.0
c083,2025-01,255,192,2814,53,189.69,4.29,2025-01,True,1.0,85.0,280.0
c083,2025-02,280,85,7099,314,442.87,37.55,2025-01,False,0.0,192.0,301.0
c083,2025-03,301,192,6200,417,673.27,20.09,2025-01,False,1.0,143.0,305.0
c083,2025-04,305,143,11694,542,464.1,20.28,2025-01,True,0.0,268.0,283.0
c083,2025-05,283,268,3703,5,15.17,23.16,2025-01,True,0.0,158.0,250.0
c083,2025-06,250,158,4702,544,1157.16,13.95,2025-01,False,0.0,207.0,279.0
c083,2025-07,279,207,7613,568,747.14,3.27,2025-01,,1.0,170.0,287.0
c083,2025-08,287,170,7212,310,430.34,32.84,2025-01,,0.0,200.0,249.0
c083,2025-09,249,200,2193,45,206.83,37.96,2025-01,False,0.0,182.0,262.0
c083,2025-10,262,182,2869,65,228.63,37.28,2025-01,False,0.0,281.0,314.0
c084,2025-03,181,118,2958,12,41.43,38.97,2025-03,,1.0,72.0,190.0
c084,2025-04,190,72,2716,126,466.9,0.0,2025-03,True,1.0,115.0,194.0
c084,2025-05,194,115,5827,181,311.65,33.04,2025-03,True,1.0,96.0,216.0
c084,2025-06,216,96,3240,135,419.3,23.4,2025-03,,0.0,146.0,193.0
c084,2025-07,193,146,6172,135,219.45,27.96,2025-03,,1.0,129.0,216.0
c084,2025-08,216,129,4573,466,1020.45,0.0,2025-03,True,1.0,54.0,151.0
c084,2025-09,151,54,4007,116,289.87,0.0,2025-03,,0.0,105.0,163.0
c084,2025-10,163,105,5258,128,244.18,34.54,2025-03,True,0.0,98.0,156.0
c085,2025-04,182,161,4078,184,453.34,18.1,2025-04,,0.0,126.0,146.0
c085,2025-05,146,126,5127,57,111.4,17.32,2025-04,True,0.0,177.0,212.0
c085,2025-06,212,177,4591,55,120.61,24.74,2025-04,False,0.0,125.0,151.0
c085,2025-07,151,125,1442,85,591.94,14.43,2025-04,False,0.0,130.0,191.0
c085,2025-08,191,130,6927,852,1230.84,29.93,2025-04,False,1.0,51.0,145.0
c085,2025-09,145,51,1548,101,653.43,6.76,2025-04,False,1.0,114.0,205.0
c085,2025-10,205,114,2929,101,347.65,22.02,2025-04,False,0.0,188.0,201.0
c086,2025-01,305,196,3946,106,271.11,28.47,2025-01,,0.0,238.0,373.0
c086,2025-02,373,238,7912,368,466.27,9.13,2025-01,True,1.0,170.0,345.0
c086,2025-03,345,170,3568,150,423.2,8.19,2025-01,,1.0,164.0,285.0
c086,2025-04,285,164,10546,62,59.65,37.08,2025-01,False,0.0,251.0,362.0
c086,2025-05,362,251,3487,182,523.21,29.68,2025-01,False,1.0,220.0,368.0
c086,2025-06,368,220,13607,739,543.17,39.8,2025-01,False,0.0,235.0,326.0
c086,2025-07,326,235,5985,501,838.09,14.94,2025-01,False,1.0,85.0,285.0
c086,2025-08,285,85,2542,337,1327.4,28.55,2025-01,True,0.0,212.0,319.0
c086,2025-09,319,212,5023,236,471.68,6.72,2025-01,True,0.0,309.0,368.0
c086,2025-10,368,309,12549,533,424.85,15.81,2025-01,True,1.0,145.0,256.0
c087,2025-03,135,126,3676,35,95.95,28.92,2025-03,True,0.0,129.0,147.0
c087,2025-04,147,129,2810,38,137.45,23.55,2025-03,False,1.0,75.0,154.0
c087,2025-05,154,75,5768,704,1220.9,0.0,2025-03,True,1.0,82.0,154.0
c087,2025-06,154,82,3708,208,562.71,28.53,2025-03,True,1.0,65.0,152.0
c087,2025-07,152,65,4514,196,434.37,11.84,2025-03,False,0.0,83.0,120.0
c087,2025-08,120,83,3605,354,982.79,12.62,2025-03,True,0.0,102.0,142.0
c087,2025-09,142,102,5555,140,253.55,25.95,2025-03,False,0.0,103.0,131.0
c087,2025-10,131,103,3557,149,421.44,4.36,2025-03,True,1.0,79.0,139.0
c088,2025-01,38,26,1451,60,418.45,9.43,2025-01,False,0.0,19.0,28.0
c088,2025-02,28,19,983,34,351.82,10.08,2025-01,True,0.0,26.0,32.0
c088,2025-03,32,26,1235,45,367.1,38.72,2025-01,,1.0,19.0,32.0
c088,2025-04,32,19,960,10,105.28,26.79,2025-01,False,0.0,27.0,37.0
c088,2025-05,37,27,553,3,65.45,23.59,2025-01,True,0.0,20.0,32.0
c088,2025-06,32,20,1087,36,338.04,9.95,2025-01,True,0.0,30.0,33.0
c088,2025-07,33,30,865,35,406.87,9.57,2025-01,False,0.0,17.0,27.0
c088,2025-08,27,17,379,36,975.67,33.21,2025-01,True,0.0,19.0,30.0
c088,2025-09,30,19,406,10,251.64,22.15,2025-01,True,0.0,32.0,37.0
c088,2025-10,37,32,1233,71,580.67,18.29,2025-01,False,1.0,12.0,34.0
c089,2025-02,380,244,9488,1198,1263.28,30.86,2025-02,False,0.0,336.0,520.0
c089,2025-03,520,336,13113,413,315.26,30.83,2025-02,False,1.0,109.0,375.0
c089,2025-04,375,109,3240,46,143.96,38.1,2025-02,False,0.0,265.0,396.0
c089,2025-05,396,265,7081,321,454.33,16.4,2025-02,True,0.0,404.0,505.0
c089,2025-06,505,404,16775,871,519.53,20.75,2025-02,True,1.0,234.0,537.0
c089,2025-07,537,234,17519,456,260.31,21.03,2025-02,True,0.0,353.0,386.0
c089,2025-08,386,353,10184,372,365.57,31.06,2025-02,True,1.0,214.0,504.0
c089,2025-09,504,214,17057,482,282.79,11.23,2025-02,True,0.0,459.0,554.0
c089,2025-10,554,459,16629,244,147.2,15.99,2025-02,True,0.0,239.0,379.0
c090,2025-04,862,334,21041,1164,553.24,37.82,2025-04,False,0.0,548.0,773.0
c090,2025-05,773,548,23199,1950,840.86,7.32,2025-04,False,1.0,454.0,903.0
c090,2025-06,903,454,12416,170,137.71,9.52,2025-04,True,0.0,556.0,718.0
c090,2025-07,718,556,27953,1631,583.56,30.19,2025-04,True,0.0,556.0,893.0
c090,2025-08,893,556,34133,1888,553.26,5.23,2025-04,,0.0,830.0,907.0
c090,2025-09,907,830,24676,2321,940.6,5.15,2025-04,False,0.0,560.0,837.0
c090,2025-10,837,560,21343,901,422.25,30.09,2025-04,True,0.0,498.0,693.0
c091,2025-01,1179,704,30974,1116,360.61,3.44,2025-01,True,0.0,987.0,1193.0
c091,2025-02,1193,987,21296,2016,946.93,18.01,2025-01,False,1.0,478.0,1324.0
c091,2025-03,1324,478,20100,853,424.69,35.18,2025-01,False,0.0,1038.0,1251.0
c091,2025-04,1251,1038,31435,921,293.27,17.01,2025-01,True,0.0,663.0,1085.0
c091,2025-05,1085,663,17443,1130,648.2,29.93,2025-01,False,0.0,1146.0,1336.0
c091,2025-06,1336,1146,45920,1459,317.79,24.96,2025-01,False,0.0,845.0,1126.0
c091,2025-07,1126,845,32586,1963,602.42,4.88,2025-01,False,1.0,316.0,1470.0
c091,2025-08,1470,316,45147,3304,731.97,34.58,2025-01,True,0.0,914.0,1087.0
c091,2025-09,1087,914,26839,2630,980.25,38.68,2025-01,True,1.0,665.0,1306.0
c091,2025-10,1306,665,50158,2333,465.25,5.9,2025-01,False,0.0,878.0,1259.0
c092,2025-05,1448,1317,18432,1028,558.14,14.75,2025-05,True,0.0,882.0,1399.0
c092,2025-06,1399,882,22543,1796,796.77,14.87,2025-05,True,0.0,1077.0,1573.0
c092,2025-07,1573,1077,49052,1540,314.07,17.65,2025-05,True,1.0,837.0,1848.0
c092,2025-08,1848,837,72258,1295,179.32,7.05,2025-05,False,0.0,1351.0,1781.0
c092,2025-09,1781,1351,61933,2013,325.17,4.56,2025-05,True,1.0,694.0,1434.0
c092,2025-10,1434,694,44239,1135,256.77,17.04,2025-05,True,1.0,789.0,1629.0
c093,2025-05,48,38,1854,148,799.14,27.22,2025-05,,0.0,44.0,55.0
c093,2025-06,55,44,1037,11,106.26,11.57,2025-05,False,0.0,42.0,51.0
c093,2025-07,51,42,439,19,437.59,26.29,2025-05,False,0.0,33.0,52.0
c093,2025-08,52,33,765,25,330.33,23.4,2025-05,True,0.0,30.0,46.0
c093,2025-09,46,30,1044,94,901.12,0.0,2025-05,True,1.0,29.0,59.0
c093,2025-10,59,29,1529,134,881.32,16.27,2025-05,True,0.0,29.0,43.0
c094,2025-02,262,171,5973,435,729.22,0.0,2025-02,True,0.0,155.0,256.0
c094,2025-03,256,155,2545,203,799.46,24.87,2025-02,,0.0,220.0,341.0
c094,2025-04,341,220,2755,10,36.82,21.72,2025-02,True,0.0,278.0,344.0
c094,2025-05,344,278,7152,290,406.27,10.54,2025-02,False,0.0,207.0,272.0
c094,2025-06,272,207,3706,295,796.64,17.58,2025-02,False,1.0,183.0,314.0
c094,2025-07,314,183,8346,79,95.56,4.57,2025-02,True,0.0,278.0,306.0
c094,2025-08,306,278,3353,135,404.83,19.44,2025-02,False,1.0,169.0,325.0
c094,2025-09,325,169,8893,577,648.96,23.08,2025-02,False,0.0,309.0,328.0
c094,2025-10,328,309,4335,351,810.91,17.74,2025-02,False,0.0,241.0,265.0
c095,2025-03,64,54,2317,122,529.18,30.01,2025-03,False,0.0,64.0,68.0
c095,2025-04,68,64,1911,76,399.21,21.75,2025-03,True,1.0,26.0,50.0
c095,2025-05,50,26,802,30,379.95,29.1,2025-03,True,0.0,49.0,66.0
c095,2025-06,66,49,1746,35,202.09,0.0,2025-03,True,1.0,36.0,67.0
c095,2025-07,67,36,1100,24,223.74,21.01,2025-03,True,0.0,47.0,68.0
c095,2025-08,68,47,2562,49,192.78,32.33,2025-03,True,0.0,44.0,60.0
c095,2025-09,60,44,734,20,282.14,16.16,2025-03,True,0.0,46.0,60.0
c095,2025-10,60,46,512,17,342.69,6.75,2025-03,True,0.0,57.0,61.0
c096,2025-01,433,264,5879,242,412.26,16.34,2025-01,True,0.0,273.0,436.0
c096,2025-02,436,273,10293,521,506.4,31.67,2025-01,False,0.0,278.0,405.0
c096,2025-03,405,278,12425,51,41.4,27.68,2025-01,False,0.0,292.0,398.0
c096,2025-04,398,292,6287,46,73.35,12.06,2025-01,False,1.0,194.0,399.0
c096,2025-05,399,194,7887,921,1168.78,16.8,2025-01,,0.0,335.0,520.0
c096,2025-06,520,335,9844,145,147.38,38.08,2025-01,False,1.0,228.0,445.0
c096,2025-07,445,228,7297,295,404.92,10.65,2025-01,True,0.0,269.0,396.0
c096,2025-08,396,269,9759,168,172.34,29.19,2025-01,,1.0,279.0,513.0
c096,2025-09,513,279,6150,389,633.91,20.54,2025-01,False,1.0,220.0,521.0
c096,2025-10,521,220,16329,1455,891.45,36.56,2025-01,,0.0,333.0,448.0
c097,2025-03,279,160,9738,554,569.81,25.78,2025-03,True,0.0,197.0,275.0
c097,2025-04,275,197,10552,593,562.91,0.0,2025-03,,0.0,147.0,219.0
c097,2025-05,219,147,8414,124,148.48,0.0,2025-03,False,1.0,168.0,296.0
c097,2025-06,296,168,2857,78,274.22,38.19,2025-03,True,0.0,139.0,224.0
c097,2025-07,224,139,6551,265,405.18,29.99,2025-03,True,0.0,138.0,229.0
c097,2025-08,229,138,5428,74,137.1,6.75,2025-03,False,0.0,234.0,263.0
c097,2025-09,263,234,10205,234,229.56,3.65,2025-03,True,1.0,82.0,240.0
c097,2025-10,240,82,8836,608,689.17,6.7,2025-03,True,1.0,77.0,205.0
c098,2025-03,116,65,3868,106,274.62,14.44,2025-03,True,0.0,80.0,121.0
c098,2025-04,121,80,3279,156,477.48,39.85,2025-03,True,0.0,65.0,89.0
c098,2025-05,89,65,2047,87,425.51,29.34,2025-03,True,0.0,93.0,103.0
c098,2025-06,103,93,1945,93,481.32,17.67,2025-03,True,0.0,106.0,123.0
c098,2025-07,123,106,1678,226,1352.42,31.25,2025-03,False,1.0,48.0,118.0
c098,2025-08,118,48,1709,60,354.5,33.15,2025-03,True,0.0,78.0,95.0
c098,2025-09,95,78,1636,28,176.53,22.49,2025-03,,0.0,90.0,98.0
c098,2025-10,98,90,3367,346,1030.2,25.37,2025-03,False,0.0,89.0,115.0
c099,2025-05,223,159,8543,258,302.66,32.06,2025-05,False,0.0,123.0,166.0
c099,2025-06,166,123,6115,216,353.46,32.14,2025-05,False,0.0,143.0,166.0
c099,2025-07,166,143,2797,224,803.0,7.15,2025-05,True,1.0,108.0,214.0
c099,2025-08,214,108,6087,94,155.82,33.86,2025-05,True,0.0,213.0,224.0
c099,2025-09,224,213,5925,127,215.61,18.76,2025-05,True,0.0,158.0,203.0
c099,2025-10,203,158,5202,236,455.39,18.67,2025-05,True,0.0,171.0,232.0
c100,2025-03,638,392,9279,363,391.73,3.65,2025-03,True,0.0,495.0,524.0
c100,2025-04,524,495,17737,1750,986.89,6.96,2025-03,True,0.0,420.0,499.0
c100,2025-05,499,420,10956,265,242.39,11.2,2025-03,True,1.0,235.0,505.0
c100,2025-06,505,235,7985,223,279.39,5.43,2025-03,,1.0,341.0,706.0
c100,2025-07,706,341,14419,374,259.68,37.18,2025-03,True,0.0,359.0,486.0
c100,2025-08,486,359,10769,460,427.77,4.08,2025-03,True,0.0,507.0,507.0
c100,2025-09,507,507,14646,523,357.31,0.0,2025-03,True,0.0,418.0,625.0
c100,2025-10,625,418,18145,702,387.31,27.2,2025-03,,0.0,487.0,714.0
c101,2025-05,299,138,4081,12,30.2,37.97,2025-05,,0.0,156.0,211.0
c101,2025-06,211,156,3719,172,463.82,33.54,2025-05,False,1.0,138.0,275.0
c101,2025-07,275,138,10215,303,297.58,14.67,2025-05,True,0.0,179.0,220.0
c101,2025-08,220,179,3128,217,696.57,30.74,2025-05,False,0.0,206.0,298.0
c101,2025-09,298,206,5528,155,280.56,8.65,2025-05,True,0.0,238.0,265.0
c101,2025-10,265,238,7702,49,64.61,15.41,2025-05,False,1.0,167.0,301.0
c102,2025-03,323,242,4468,233,523.42,9.55,2025-03,True,0.0,169.0,251.0
c102,2025-04,251,169,9546,226,237.49,35.01,2025-03,False,0.0,181.0,251.0
c102,2025-05,251,181,6727,342,509.43,10.08,2025-03,True,0.0,205.0,310.0
c102,2025-06,310,205,9559,681,713.21,25.76,2025-03,,0.0,284.0,333.0
c102,2025-07,333,284,11439,69,60.87,31.52,2025-03,True,0.0,202.0,324.0
c102,2025-08,324,202,10052,401,399.1,16.74,2025-03,False,0.0,237.0,318.0
c102,2025-09,318,237,8972,494,551.13,28.32,2025-03,True,0.0,227.0,264.0
c102,2025-10,264,227,6683,196,293.4,0.0,2025-03,False,0.0,227.0,339.0
c103,2025-01,871,653,24591,1992,810.32,9.38,2025-01,False,1.0,296.0,858.0
c103,2025-02,858,296,8658,294,340.03,32.02,2025-01,False,0.0,589.0,872.0
c103,2025-03,872,589,12308,1305,1060.5,8.46,2025-01,False,1.0,578.0,1013.0
c103,2025-04,1013,578,27446,209,76.24,7.83,2025-01,,1.0,450.0,914.0
c103,2025-05,914,450,27145,1959,721.88,36.93,2025-01,,0.0,705.0,813.0
c103,2025-06,813,705,22793,1402,615.22,0.0,2025-01,False,0.0,821.0,1120.0
c103,2025-07,1120,821,22099,1681,760.96,5.63,2025-01,True,0.0,656.0,921.0
c103,2025-08,921,656,9624,293,304.91,15.72,2025-01,True,0.0,950.0,1028.0
c103,2025-09,1028,950,12086,912,754.82,12.86,2025-01,True,0.0,583.0,917.0
c103,2025-10,917,583,25644,1399,545.69,0.0,2025-01,False,1.0,513.0,978.0
c104,2025-04,302,249,7949,149,188.33,6.3,2025-04,,1.0,167.0,297.0
c104,2025-05,297,167,6606,21,32.09,5.17,2025-04,True,1.0,181.0,322.0
c104,2025-06,322,181,12723,118,93.19,31.78,2025-04,,0.0,286.0,337.0
c104,2025-07,337,286,7889,65,82.56,29.3,2025-04,,1.0,146.0,275.0
c104,2025-08,275,146,6916,175,253.04,37.08,2025-04,True,0.0,241.0,372.0
c104,2025-09,372,241,14550,670,460.94,25.25,2025-04,False,0.0,206.0,282.0
c104,2025-10,282,206,9089,68,75.71,14.88,2025-04,True,1.0,93.0,288.0
c105,2025-02,195,104,2752,140,510.16,19.94,2025-02,False,0.0,156.0,193.0
c105,2025-03,193,156,1793,74,415.59,34.21,2025-02,False,1.0,118.0,218.0
c105,2025-04,218,118,3483,220,633.78,33.89,2025-02,False,0.0,128.0,182.0
c105,2025-05,182,128,3120,333,1069.31,0.0,2025-02,True,0.0,219.0,224.0
c105,2025-06,224,219,8160,224,275.25,12.94,2025-02,True,0.0,112.0,185.0
c105,2025-07,185,112,6957,68,98.53,3.26,2025-02,False,1.0,133.0,222.0
c105,2025-08,222,133,2530,84,334.69,35.17,2025-02,False,0.0,151.0,226.0
c105,2025-09,226,151,2671,110,414.53,15.64,2025-02,False,1.0,74.0,167.0
c105,2025-10,167,74,3536,22,63.67,27.02,2025-02,False,0.0,214.0,224.0
c106,2025-01,827,654,22963,659,287.42,14.44,2025-01,True,0.0,466.0,714.0
c106,2025-02,714,466,15595,365,234.33,14.18,2025-01,True,0.0,573.0,743.0
c106,2025-03,743,573,28349,870,306.93,36.51,2025-01,True,1.0,451.0,793.0
c106,2025-04,793,451,14423,861,596.98,29.88,2025-01,True,1.0,289.0,711.0
c106,2025-05,711,289,20664,1107,536.11,39.02,2025-01,True,1.0,259.0,668.0
c106,2025-06,668,259,7963,168,212.17,11.85,2025-01,,0.0,652.0,754.0
c106,2025-07,754,652,12385,146,118.43,17.4,2025-01,True,1.0,403.0,688.0
c106,2025-08,688,403,26640,615,230.86,12.29,2025-01,False,0.0,531.0,641.0
c106,2025-09,641,531,16276,159,98.16,0.0,2025-01,,0.0,618.0,746.0
c106,2025-10,746,618,21283,326,153.54,13.87,2025-01,True,1.0,352.0,654.0
c107,2025-03,1130,611,15120,1104,730.46,24.76,2025-03,False,0.0,1322.0,1491.0
c107,2025-04,1491,1322,40254,2633,654.24,28.79,2025-03,,0.0,1017.0,1196.0
c107,2025-05,1196,1017,32695,1398,427.59,0.0,2025-03,True,1.0,320.0,1126.0
c107,2025-06,1126,320,26568,1059,398.83,5.51,2025-03,True,1.0,569.0,1293.0
c107,2025-07,1293,569,18127,339,187.07,35.16,2025-03,False,0.0,790.0,1084.0
c107,2025-08,1084,790,13493,488,361.94,14.89,2025-03,True,1.0,553.0,1247.0
c107,2025-09,1247,553,20748,695,335.3,37.55,2025-03,False,0.0,881.0,1178.0
c107,2025-10,1178,881,22961,1330,579.3,5.49,2025-03,True,1.0,427.0,1195.0
c108,2025-04,1695,1266,18965,850,448.61,8.59,2025-04,False,1.0,1008.0,1698.0
c108,2025-05,1698,1008,52729,3004,569.77,7.96,2025-04,True,0.0,1196.0,1564.0
c108,2025-06,1564,1196,17409,974,559.68,12.87,2025-04,False,0.0,1192.0,1422.0
c108,2025-07,1422,1192,36731,948,258.18,31.33,2025-04,,0.0,1547.0,1965.0
c108,2025-08,1965,1547,41417,2291,553.23,28.71,2025-04,False,0.0,1247.0,1607.0
c108,2025-09,1607,1247,19127,498,260.47,31.25,2025-04,,0.0,1471.0,1842.0
c108,2025-10,1842,1471,32136,954,296.98,34.49,2025-04,False,0.0,1378.0,1946.0
c109,2025-01,848,715,26420,383,145.3,6.95,2025-01,False,0.0,625.0,842.0
c109,2025-02,842,625,8264,268,325.06,4.48,2025-01,True,0.0,599.0,701.0
c109,2025-03,701,599,23275,964,414.22,14.65,2025-01,,0.0,724.0,973.0
c109,2025-04,973,724,13508,465,344.44,0.0,2025-01,True,0.0,647.0,977.0
c109,2025-05,977,647,9050,191,211.9,8.41,2025-01,False,0.0,688.0,822.0
c109,2025-06,822,688,24260,581,239.57,32.41,2025-01,False,1.0,394.0,927.0
c109,2025-07,927,394,10705,589,551.08,21.38,2025-01,False,1.0,565.0,966.0
c109,2025-08,966,565,11420,200,175.59,9.62,2025-01,True,0.0,580.0,854.0
c109,2025-09,854,580,24526,388,158.22,0.0,2025-01,False,0.0,541.0,868.0
c109,2025-10,868,541,20532,196,95.57,34.25,2025-01,True,1.0,437.0,811.0
c110,2025-01,731,586,16974,1137,670.36,13.1,2025-01,False,0.0,608.0,800.0
c110,2025-02,800,608,17712,1154,652.07,12.71,2025-01,False,0.0,636.0,842.0
c110,2025-03,842,636,11977,165,138.2,0.0,2025-01,False,0.0,484.0,673.0
c110,2025-04,673,484,20070,842,419.9,26.83,2025-01,True,0.0,554.0,667.0
c110,2025-05,667,554,17898,396,221.42,29.49,2025-01,True,0.0,582.0,688.0
c110,2025-06,688,582,19847,159,80.44,4.52,2025-01,False,0.0,645.0,765.0
c110,2025-07,765,645,11743,144,122.66,8.0,2025-01,,0.0,678.0,925.0
c110,2025-08,925,678,17617,536,304.5,28.23,2025-01,True,0.0,448.0,698.0
c110,2025-09,698,448,6195,36,58.85,7.07,2025-01,True,1.0,497.0,898.0
c110,2025-10,898,497,34545,1527,442.24,0.0,2025-01,True,0.0,607.0,805.0
c111,2025-02,1571,638,31116,203,65.51,35.7,2025-02,True,0.0,1340.0,1549.0
c111,2025-03,1549,1340,26056,627,240.75,31.08,2025-02,True,0.0,1049.0,1591.0
c111,2025-04,1591,1049,32597,436,133.88,32.41,2025-02,False,0.0,1267.0,1364.0
c111,2025-05,1364,1267,26654,658,247.15,21.76,2025-02,,0.0,1203.0,1691.0
c111,2025-06,1691,1203,23297,210,90.55,5.49,2025-02,False,0.0,996.0,1550.0
c111,2025-07,1550,996,36276,1273,351.05,9.48,2025-02,False,0.0,1309.0,1575.0
c111,2025-08,1575,1309,36509,1305,357.57,29.87,2025-02,,0.0,791.0,1227.0
c111,2025-09,1227,791,42778,1328,310.48,26.28,2025-02,True,0.0,1044.0,1611.0
c111,2025-10,1611,1044,19309,1417,733.95,28.18,2025-02,False,0.0,1404.0,1688.0
c112,2025-03,1603,1176,19621,185,94.37,19.8,2025-03,True,1.0,889.0,2042.0
c112,2025-04,2042,889,46108,4376,949.12,10.99,2025-03,True,0.0,1353.0,1671.0
c112,2025-05,1671,1353,63031,2245,356.23,4.93,2025-03,,1.0,826.0,1937.0
c112,2025-06,1937,826,68739,2857,415.72,23.96,2025-03,False,0.0,1323.0,2009.0
c112,2025-07,2009,1323,38631,2352,608.98,17.91,2025-03,False,0.0,1335.0,1688.0
c112,2025-08,1688,1335,33695,1255,372.49,21.85,2025-03,True,1.0,951.0,1606.0
c112,2025-09,1606,951,34536,1054,305.3,20.7,2025-03,,0.0,1827.0,2061.0
c112,2025-10,2061,1827,45407,775,170.73,5.93,2025-03,True,0.0,1414.0,1866.0
c113,2025-01,460,318,5586,65,117.9,32.77,2025-01,,0.0,611.0,639.0
c113,2025-02,639,611,16822,825,490.48,38.17,2025-01,True,0.0,450.0,635.0
c113,2025-03,635,450,19964,178,89.2,24.98,2025-01,True,1.0,236.0,615.0
c113,2025-04,615,236,19890,166,83.88,16.55,2025-01,,0.0,366.0,501.0
c113,2025-05,501,366,8446,514,609.22,37.18,2025-01,,0.0,390.0,527.0
c113,2025-06,527,390,20846,1028,493.61,0.0,2025-01,True,0.0,480.0,680.0
c113,2025-07,680,480,17675,328,186.08,0.0,2025-01,False,1.0,269.0,638.0
c113,2025-08,638,269,9209,866,940.52,35.14,2025-01,,1.0,232.0,477.0
c113,2025-09,477,232,7966,556,698.52,7.5,2025-01,False,1.0,401.0,682.0
c113,2025-10,682,401,11252,533,474.34,29.0,2025-01,,0.0,366.0,464.0
c114,2025-03,2432,1075,85662,2674,312.27,9.68,2025-03,,1.0,1226.0,2516.0
c114,2025-04,2516,1226,73555,7558,1027.53,36.85,2025-03,False,0.0,2350.0,2704.0
c114,2025-05,2704,2350,60171,643,106.87,22.66,2025-03,False,0.0,1779.0,2143.0
c114,2025-06,2143,1779,29730,2042,686.89,20.48,2025-03,True,0.0,1690.0,2186.0
c114,2025-07,2186,1690,67169,1289,191.97,12.97,2025-03,False,0.0,1455.0,2190.0
c114,2025-08,2190,1455,66817,732,109.57,34.52,2025-03,True,0.0,1674.0,2650.0
c114,2025-09,2650,1674,29975,976,325.78,19.59,2025-03,,0.0,2257.0,2641.0
c114,2025-10,2641,2257,56456,6882,1219.18,8.97,2025-03,True,0.0,2173.0,2484.0
c115,2025-04,241,88,3977,221,557.5,39.78,2025-04,True,0.0,122.0,191.0
c115,2025-05,191,122,7401,74,100.42,0.0,2025-04,True,0.0,172.0,240.0
c115,2025-06,240,172,2043,125,613.11,17.65,2025-04,True,1.0,110.0,213.0
c115,2025-07,213,110,5936,306,516.04,8.68,2025-04,,0.0,147.0,207.0
c115,2025-08,207,147,3333,254,764.98,37.6,2025-04,False,1.0,70.0,219.0
c115,2025-09,219,70,5312,120,227.04,7.95,2025-04,False,0.0,133.0,219.0
