client_id,month,total_queries,queries_with_data,impressions,clicks,ctr_x100,avg_position,gsc_data_start,is_ai_referral_available,label_visibility_drop,clicks_prev_month,impressions_prev_month,months_of_history
c066,2025-10,2065,1787,27039,3533,1306.97,30.42,2025-04,,0.0,1556.0,28793.0,6
c066,2025-11,1899,1246,62049,8005,1290.18,28.05,2025-04,False,0.0,3533.0,27039.0,7
c067,2025-04,2030,816,78933,3846,487.28,12.71,2025-04,True,0.0,,,0
c067,2025-05,2516,2120,77981,2638,338.36,28.18,2025-04,False,1.0,3846.0,78933.0,1
c067,2025-06,2532,1317,83515,5926,709.65,37.24,2025-04,,0.0,2638.0,77981.0,2
c067,2025-07,2119,1857,19246,1481,769.79,9.2,2025-04,True,0.0,5926.0,83515.0,3
c067,2025-08,2407,1754,48238,710,147.3,0.0,2025-04,False,1.0,1481.0,19246.0,4
c067,2025-09,2367,1285,44008,1174,266.95,37.43,2025-04,False,0.0,710.0,48238.0,5
c067,2025-10,2419,2199,34818,1730,496.93,23.43,2025-04,True,1.0,1174.0,44008.0,6
c067,2025-11,2688,1178,44876,3456,770.21,37.84,2025-04,False,0.0,1730.0,34818.0,7
c068,2025-01,71,69,690,11,164.99,34.04,2025-01,,0.0,,,0
c068,2025-02,57,43,1203,35,292.06,34.3,2025-01,False,0.0,11.0,690.0,1
c068,2025-03,66,47,2571,20,79.78,0.0,2025-01,False,0.0,35.0,1203.0,2
c068,2025-04,53,37,1904,239,1258.18,0.0,2025-01,,0.0,20.0,2571.0,3
c068,2025-05,73,51,1574,116,738.05,4.31,2025-01,False,0.0,239.0,1904.0,4
c068,2025-06,70,53,1080,9,85.28,26.66,2025-01,False,0.0,116.0,1574.0,5
c068,2025-07,60,46,1398,68,490.92,0.0,2025-01,,1.0,9.0,1080.0,6
c068,2025-08,60,27,1938,25,133.64,19.87,2025-01,False,0.0,68.0,1398.0,7
c068,2025-09,69,50,2204,65,298.43,5.36,2025-01,,0.0,25.0,1938.0,8
c068,2025-10,59,36,889,34,383.61,23.7,2025-01,,1.0,65.0,2204.0,9
c068,2025-11,60,21,1951,127,654.97,18.66,2025-01,False,1.0,34.0,889.0,10
c069,2025-02,1448,1155,55306,1099,198.88,0.0,2025-02,True,0.0,,,0
c069,2025-03,1231,885,23500,2443,1039.64,27.49,2025-02,True,0.0,1099.0,55306.0,1
c069,2025-04,1205,1050,13354,202,151.34,9.74,2025-02,False,1.0,2443.0,23500.0,2
c069,2025-05,1097,628,14391,947,658.09,27.61,2025-02,False,0.0,202.0,13354.0,3
c069,2025-06,1265,904,41199,2639,640.58,10.0,2025-02,True,0.0,947.0,14391.0,4
c069,2025-07,1255,1082,27015,855,316.67,15.11,2025-02,False,0.0,2639.0,41199.0,5
c069,2025-08,1398,902,45681,1820,398.44,22.55,2025-02,True,0.0,855.0,27015.0,6
c069,2025-09,1440,1346,26384,1730,656.01,37.62,2025-02,True,1.0,1820.0,45681.0,7
c069,2025-10,1124,572,29981,1711,570.9,21.41,2025-02,False,0.0,1730.0,26384.0,8
c069,2025-11,1267,1141,35527,2381,670.25,30.86,2025-02,True,0.0,1711.0,29981.0,9
c070,2025-02,547,465,12798,194,152.19,14.84,2025-02,True,0.0,,,0
c070,2025-03,514,378,13877,1014,730.78,30.35,2025-02,False,1.0,194.0,12798.0,1
c070,2025-04,574,326,21857,994,454.96,13.48,2025-02,,0.0,1014.0,13877.0,2
c070,2025-05,468,295,12491,607,486.37,5.11,2025-02,False,0.0,994.0,21857.0,3
c070,2025-06,406,264,8079,85,105.88,3.19,2025-02,,0.0,607.0,12491.0,4
c070,2025-07,590,458,13188,189,143.67,37.36,2025-02,True,1.0,85.0,8079.0,5
c070,2025-08,413,240,12641,372,294.38,36.16,2025-02,True,0.0,189.0,13188.0,6
c070,2025-09,497,358,8976,843,939.85,24.41,2025-02,False,1.0,372.0,12641.0,7
c070,2025-10,448,255,9243,281,304.97,0.0,2025-02,,1.0,843.0,8976.0,8
c070,2025-11,525,273,12156,506,416.73,22.95,2025-02,False,0.0,281.0,9243.0,9
c071,2025-03,1118,920,23744,925,389.73,9.65,2025-03,,0.0,,,0
c071,2025-04,906,751,11978,297,248.5,34.83,2025-03,True,0.0,925.0,23744.0,1
c071,2025-05,911,766,7880,379,481.49,23.66,2025-03,False,0.0,297.0,11978.0,2
c071,2025-06,912,836,18069,592,327.88,17.98,2025-03,,0.0,379.0,7880.0,3
c071,2025-07,820,666,31988,582,182.24,6.27,2025-03,True,1.0,592.0,18069.0,4
c071,2025-08,909,539,24505,839,342.53,37.97,2025-03,True,0.0,582.0,31988.0,5
c071,2025-09,815,508,21844,221,101.33,20.37,2025-03,True,0.0,839.0,24505.0,6
c071,2025-10,794,705,26513,790,298.21,29.55,2025-03,,1.0,221.0,21844.0,7
c071,2025-11,1102,654,26317,641,243.64,22.59,2025-03,,0.0,790.0,26513.0,8
c072,2025-04,43,26,1545,59,382.16,28.77,2025-04,False,1.0,,,0
c072,2025-05,34,8,348,13,393.02,26.9,2025-04,,0.0,59.0,1545.0,1
c072,2025-06,31,21,1125,66,589.9,0.0,2025-04,True,1.0,13.0,348.0,2
c072,2025-07,37,19,1469,47,325.25,16.95,2025-04,True,0.0,66.0,1125.0,3
c072,2025-08,41,28,1572,21,136.28,0.0,2025-04,False,1.0,47.0,1469.0,4
c072,2025-09,42,21,1507,134,892.39,31.92,2025-04,,1.0,21.0,1572.0,5
c072,2025-10,38,14,1352,33,246.28,20.02,2025-04,True,0.0,134.0,1507.0,6
c072,2025-11,33,28,434,42,968.82,3.69,2025-04,True,1.0,33.0,1352.0,7
c073,2025-04,426,332,17034,1707,1002.69,18.1,2025-04,True,1.0,,,0
c073,2025-05,390,225,14742,446,303.19,13.59,2025-04,True,0.0,1707.0,17034.0,1
c073,2025-06,454,285,9348,413,441.97,23.83,2025-04,,0.0,446.0,14742.0,2
c073,2025-07,406,266,9698,177,182.72,16.96,2025-04,,0.0,413.0,9348.0,3
c073,2025-08,429,302,16703,272,163.11,13.1,2025-04,False,0.0,177.0,9698.0,4
c073,2025-09,454,321,4115,173,420.64,13.32,2025-04,True,0.0,272.0,16703.0,5
c073,2025-10,362,297,7909,381,482.37,6.57,2025-04,False,0.0,173.0,4115.0,6
c073,2025-11,378,248,4501,47,105.81,20.5,2025-04,False,0.0,381.0,7909.0,7
c074,2025-02,149,100,2636,178,675.72,37.07,2025-02,True,0.0,,,0
c074,2025-03,153,102,2958,106,358.96,33.98,2025-02,True,0.0,178.0,2636.0,1
c074,2025-04,149,117,3990,83,210.0,11.96,2025-02,True,0.0,106.0,2958.0,2
c074,2025-05,165,162,2395,55,233.21,5.34,2025-02,False,0.0,83.0,3990.0,3
c074,2025-06,155,94,5531,146,264.26,18.8,2025-02,,0.0,55.0,2395.0,4
c074,2025-07,198,155,4792,123,258.0,33.75,2025-02,False,1.0,146.0,5531.0,5
c074,2025-08,147,80,5419,671,1238.86,12.65,2025-02,True,0.0,123.0,4792.0,6
c074,2025-09,164,100,6358,250,393.79,5.55,2025-02,False,1.0,671.0,5419.0,7
c074,2025-10,190,97,4480,112,251.07,3.34,2025-02,True,0.0,250.0,6358.0,8
c074,2025-11,155,106,3373,277,821.25,30.26,2025-02,False,1.0,112.0,4480.0,9
c075,2025-03,666,666,16030,478,298.37,21.63,2025-03,True,0.0,,,0
c075,2025-04,470,414,11783,144,122.84,24.21,2025-03,True,1.0,478.0,16030.0,1
c075,2025-05,637,137,22446,1082,482.37,6.82,2025-03,,0.0,144.0,11783.0,2
c075,2025-06,625,435,8367,474,567.37,0.0,2025-03,,0.0,1082.0,22446.0,3
c075,2025-07,628,603,7146,512,716.91,5.66,2025-03,,1.0,474.0,8367.0,4
c075,2025-08,517,306,8868,652,736.01,7.35,2025-03,False,1.0,512.0,7146.0,5
c075,2025-09,576,299,6249,561,898.21,23.1,2025-03,,0.0,652.0,8868.0,6
c075,2025-10,617,531,23400,1624,694.28,5.51,2025-03,False,0.0,561.0,6249.0,7
c075,2025-11,516,318,7918,58,73.88,31.53,2025-03,True,1.0,1624.0,23400.0,8
c076,2025-02,277,217,4272,280,655.71,6.37,2025-02,,1.0,,,0
c076,2025-03,336,201,9877,168,170.19,11.93,2025-02,False,0.0,280.0,4272.0,1
c076,2025-04,268,222,3722,405,1088.29,13.71,2025-02,False,0.0,168.0,9877.0,2
c076,2025-05,332,300,11306,1082,957.45,7.78,2025-02,True,0.0,405.0,3722.0,3
c076,2025-06,349,250,10758,742,689.89,26.2,2025-02,,0.0,1082.0,11306.0,4
c076,2025-07,348,275,8667,467,539.96,31.0,2025-02,True,1.0,742.0,10758.0,5
c076,2025-08,310,184,7416,607,819.14,3.45,2025-02,True,1.0,467.0,8667.0,6
c076,2025-09,351,130,8600,131,153.38,22.16,2025-02,False,0.0,607.0,7416.0,7
c076,2025-10,244,191,8301,478,576.93,21.63,2025-02,,1.0,131.0,8600.0,8
c076,2025-11,314,158,8002,120,150.54,29.19,2025-02,,0.0,478.0,8301.0,9
c077,2025-01,496,359,11878,458,385.84,34.8,2025-01,,0.0,,,0
c077,2025-02,467,373,18109,508,280.82,11.06,2025-01,True,1.0,458.0,11878.0,1
c077,2025-03,445,222,10354,307,297.17,22.6,2025-01,False,0.0,508.0,18109.0,2
c077,2025-04,575,431,20340,1268,623.79,0.0,2025-01,True,0.0,307.0,10354.0,3
c077,2025-05,590,505,7091,398,561.79,14.34,2025-01,True,1.0,1268.0,20340.0,4
c077,2025-06,556,322,18973,686,362.07,16.83,2025-01,True,0.0,398.0,7091.0,5
c077,2025-07,429,338,11583,1231,1063.07,22.68,2025-01,,1.0,686.0,18973.0,6
c077,2025-08,419,68,13797,294,213.48,5.1,2025-01,,0.0,1231.0,11583.0,7
c077,2025-09,583,507,9267,735,793.25,4.12,2025-01,True,0.0,294.0,13797.0,8
c077,2025-10,552,496,21020,988,470.33,11.09,2025-01,False,0.0,735.0,9267.0,9
c077,2025-11,556,394,17461,376,215.91,25.25,2025-01,True,1.0,988.0,21020.0,10
c078,2025-01,163,94,6012,148,247.74,21.68,2025-01,True,0.0,,,0
c078,2025-02,183,142,5275,266,505.9,35.8,2025-01,False,1.0,148.0,6012.0,1
c078,2025-03,170,49,6301,261,414.55,25.68,2025-01,True,1.0,266.0,5275.0,2
c078,2025-04,229,125,4089,603,1476.51,32.79,2025-01,True,0.0,261.0,6301.0,3
c078,2025-05,163,103,3762,545,1450.04,25.83,2025-01,False,0.0,603.0,4089.0,4
c078,2025-06,165,130,3352,128,384.38,12.66,2025-01,False,1.0,545.0,3762.0,5
c078,2025-07,213,122,7235,356,492.79,13.29,2025-01,,0.0,128.0,3352.0,6
c078,2025-08,213,156,7663,175,228.84,33.08,2025-01,False,1.0,356.0,7235.0,7
c078,2025-09,240,113,7096,260,366.68,0.0,2025-01,False,1.0,175.0,7663.0,8
c078,2025-10,199,104,4102,172,421.25,15.04,2025-01,,0.0,260.0,7096.0,9
c078,2025-11,165,134,1996,37,185.48,17.99,2025-01,,1.0,172.0,4102.0,10
c079,2025-05,182,123,2145,85,399.82,5.8,2025-05,True,0.0,,,0
c079,2025-06,209,146,5735,186,325.29,0.0,2025-05,True,0.0,85.0,2145.0,1
c079,2025-07,198,145,5007,266,531.4,33.39,2025-05,,0.0,186.0,5735.0,2
c079,2025-08,160,137,3733,199,535.52,17.92,2025-05,True,0.0,266.0,5007.0,3
c079,2025-09,217,177,2930,8,30.15,14.28,2025-05,True,1.0,199.0,3733.0,4
c079,2025-10,197,90,6593,337,511.63,4.19,2025-05,False,1.0,8.0,2930.0,5
c079,2025-11,235,130,5440,213,392.33,0.0,2025-05,True,1.0,337.0,6593.0,6
c080,2025-05,1085,403,14132,419,297.01,12.7,2025-05,,0.0,,,0
c080,2025-06,1517,1264,25603,632,247.15,37.69,2025-05,,1.0,419.0,14132.0,1
c080,2025-07,1462,476,29745,660,222.04,27.14,2025-05,,0.0,632.0,25603.0,2
c080,2025-08,1198,772,26600,1206,453.62,30.8,2025-05,False,1.0,660.0,29745.0,3
c080,2025-09,1276,635,13478,416,309.27,28.73,2025-05,,0.0,1206.0,26600.0,4
c080,2025-10,1370,1040,11794,128,108.66,10.67,2025-05,,1.0,416.0,13478.0,5
c080,2025-11,1351,458,40843,1137,278.44,0.0,2025-05,True,1.0,128.0,11794.0,6
c081,2025-03,346,275,11986,157,131.27,5.98,2025-03,True,1.0,,,0
c081,2025-04,356,201,3108,115,371.15,11.43,2025-03,,0.0,157.0,11986.0,1
c081,2025-05,346,283,4543,73,162.19,0.0,2025-03,True,0.0,115.0,3108.0,2
c081,2025-06,434,319,10390,628,604.83,8.62,2025-03,False,0.0,73.0,4543.0,3
c081,2025-07,408,332,6632,218,329.82,17.53,2025-03,False,0.0,628.0,10390.0,4
c081,2025-08,306,196,9725,1657,1704.44,22.39,2025-03,,0.0,218.0,6632.0,5
c081,2025-09,315,203,8783,118,134.69,8.1,2025-03,,1.0,1657.0,9725.0,6
c081,2025-10,426,231,9427,529,562.18,32.5,2025-03,False,0.0,118.0,8783.0,7
c081,2025-11,403,298,6906,299,433.68,22.36,2025-03,True,0.0,529.0,9427.0,8
c082,2025-05,228,213,7092,93,131.45,14.33,2025-05,False,1.0,,,0
c082,2025-06,305,181,12079,252,209.33,25.59,2025-05,True,1.0,93.0,7092.0,1
c082,2025-07,304,165,11515,236,205.26,31.41,2025-05,True,0.0,252.0,12079.0,2
c082,2025-08,225,147,3835,96,251.18,14.3,2025-05,True,0.0,236.0,11515.0,3
c082,2025-09,285,185,2398,53,224.59,9.19,2025-05,False,1.0,96.0,3835.0,4
c082,2025-10,250,139,9246,338,366.63,32.91,2025-05,False,1.0,53.0,2398.0,5
c082,2025-11,233,131,5829,284,488.28,5.84,2025-05,True,1.0,338.0,9246.0,6
c083,2025-01,255,192,2814,53,189.69,4.29,2025-01,True,1.0,,,0
c083,2025-02,280,85,7099,314,442.87,37.55,2025-01,False,0.0,53.0,2814.0,1
c083,2025-03,301,192,6200,417,673.27,20.09,2025-01,False,1.0,314.0,7099.0,2
c083,2025-04,305,143,11694,542,464.1,20.28,2025-01,True,0.0,417.0,6200.0,3
c083,2025-05,283,268,3703,5,15.17,23.16,2025-01,True,0.0,542.0,11694.0,4
c083,2025-06,250,158,4702,544,1157.16,13.95,2025-01,False,0.0,5.0,3703.0,5
c083,2025-07,279,207,7613,568,747.14,3.27,2025-01,,1.0,544.0,4702.0,6
c083,2025-08,287,170,7212,310,430.34,32.84,2025-01,,0.0,568.0,7613.0,7
c083,2025-09,249,200,2193,45,206.83,37.96,2025-01,False,0.0,310.0,7212.0,8
c083,2025-10,262,182,2869,65,228.63,37.28,2025-01,False,0.0,45.0,2193.0,9
c083,2025-11,314,281,11810,645,546.96,3.81,2025-01,,1.0,65.0,2869.0,10
c084,2025-03,181,118,2958,12,41.43,38.97,2025-03,,1.0,,,0
c084,2025-04,190,72,2716,126,466.9,0.0,2025-03,True,1.0,12.0,2958.0,1
c084,2025-05,194,115,5827,181,311.65,33.04,2025-03,True,1.0,126.0,2716.0,2
c084,2025-06,216,96,3240,135,419.3,23.4,2025-03,,0.0,181.0,5827.0,3
c084,2025-07,193,146,6172,135,219.45,27.96,2025-03,,1.0,135.0,3240.0,4
c084,2025-08,216,129,4573,466,1020.45,0.0,2025-03,True,1.0,135.0,6172.0,5
c084,2025-09,151,54,4007,116,289.87,0.0,2025-03,,0.0,466.0,4573.0,6
c084,2025-10,163,105,5258,128,244.18,34.54,2025-03,True,0.0,116.0,4007.0,7
c084,2025-11,156,98,5484,401,731.6,33.82,2025-03,True,0.0,128.0,5258.0,8
c085,2025-04,182,161,4078,184,453.34,18.1,2025-04,,0.0,,,0
c085,2025-05,146,126,5127,57,111.4,17.32,2025-04,True,0.0,184.0,4078.0,1
c085,2025-06,212,177,4591,55,120.61,24.74,2025-04,False,0.0,57.0,5127.0,2
c085,2025-07,151,125,1442,85,591.94,14.43,2025-04,False,0.0,55.0,4591.0,3
c085,2025-08,191,130,6927,852,1230.84,29.93,2025-04,False,1.0,85.0,1442.0,4
c085,2025-09,145,51,1548,101,653.43,6.76,2025-04,False,1.0,852.0,6927.0,5
c085,2025-10,205,114,2929,101,347.65,22.02,2025-04,False,0.0,101.0,1548.0,6
c085,2025-11,201,188,6606,205,311.05,4.43,2025-04,True,1.0,101.0,2929.0,7
c086,2025-01,305,196,3946,106,271.11,28.47,2025-01,,0.0,,,0
c086,2025-02,373,238,7912,368,466.27,9.13,2025-01,True,1.0,106.0,3946.0,1
c086,2025-03,345,170,3568,150,423.2,8.19,2025-01,,1.0,368.0,7912.0,2
c086,2025-04,285,164,10546,62,59.65,37.08,2025-01,False,0.0,150.0,3568.0,3
c086,2025-05,362,251,3487,182,523.21,29.68,2025-01,False,1.0,62.0,10546.0,4
c086,2025-06,368,220,13607,739,543.17,39.8,2025-01,False,0.0,182.0,3487.0,5
c086,2025-07,326,235,5985,501,838.09,14.94,2025-01,False,1.0,739.0,13607.0,6
c086,2025-08,285,85,2542,337,1327.4,28.55,2025-01,True,0.0,501.0,5985.0,7
c086,2025-09,319,212,5023,236,471.68,6.72,2025-01,True,0.0,337.0,2542.0,8
c086,2025-10,368,309,12549,533,424.85,15.81,2025-01,True,1.0,236.0,5023.0,9
c086,2025-11,256,145,4013,193,482.59,27.17,2025-01,,0.0,533.0,12549.0,10
c087,2025-03,135,126,3676,35,95.95,28.92,2025-03,True,0.0,,,0
c087,2025-04,147,129,2810,38,137.45,23.55,2025-03,False,1.0,35.0,3676.0,1
c087,2025-05,154,75,5768,704,1220.9,0.0,2025-03,True,1.0,38.0,2810.0,2
c087,2025-06,154,82,3708,208,562.71,28.53,2025-03,True,1.0,704.0,5768.0,3
c087,2025-07,152,65,4514,196,434.37,11.84,2025-03,False,0.0,208.0,3708.0,4
c087,2025-08,120,83,3605,354,982.79,12.62,2025-03,True,0.0,196.0,4514.0,5
c087,2025-09,142,102,5555,140,253.55,25.95,2025-03,False,0.0,354.0,3605.0,6
c087,2025-10,131,103,3557,149,421.44,4.36,2025-03,True,1.0,140.0,5555.0,7
c087,2025-11,139,79,2745,120,438.84,5.01,2025-03,True,0.0,149.0,3557.0,8
c088,2025-01,38,26,1451,60,418.45,9.43,2025-01,False,0.0,,,0
c088,2025-02,28,19,983,34,351.82,10.08,2025-01,True,0.0,60.0,1451.0,1
c088,2025-03,32,26,1235,45,367.1,38.72,2025-01,,1.0,34.0,983.0,2
c088,2025-04,32,19,960,10,105.28,26.79,2025-01,False,0.0,45.0,1235.0,3
c088,2025-05,37,27,553,3,65.45,23.59,2025-01,True,0.0,10.0,960.0,4
c088,2025-06,32,20,1087,36,338.04,9.95,2025-01,True,0.0,3.0,553.0,5
c088,2025-07,33,30,865,35,406.87,9.57,2025-01,False,0.0,36.0,1087.0,6
c088,2025-08,27,17,379,36,975.67,33.21,2025-01,True,0.0,35.0,865.0,7
c088,2025-09,30,19,406,10,251.64,22.15,2025-01,True,0.0,36.0,379.0,8
c088,2025-10,37,32,1233,71,580.67,18.29,2025-01,False,1.0,10.0,406.0,9
c088,2025-11,34,12,308,14,456.85,32.76,2025-01,False,1.0,71.0,1233.0,10
c089,2025-02,380,244,9488,1198,1263.28,30.86,2025-02,False,0.0,,,0
c089,2025-03,520,336,13113,413,315.26,30.83,2025-02,False,1.0,1198.0,9488.0,1
c089,2025-04,375,109,3240,46,143.96,38.1,2025-02,False,0.0,413.0,13113.0,2
c089,2025-05,396,265,7081,321,454.33,16.4,2025-02,True,0.0,46.0,3240.0,3
c089,2025-06,505,404,16775,871,519.53,20.75,2025-02,True,1.0,321.0,7081.0,4
c089,2025-07,537,234,17519,456,260.31,21.03,2025-02,True,0.0,871.0,16775.0,5
c089,2025-08,386,353,10184,372,365.57,31.06,2025-02,True,1.0,456.0,17519.0,6
c089,2025-09,504,214,17057,482,282.79,11.23,2025-02,True,0.0,372.0,10184.0,7
c089,2025-10,554,459,16629,244,147.2,15.99,2025-02,True,0.0,482.0,17057.0,8
c089,2025-11,379,239,3557,43,122.91,14.01,2025-02,True,0.0,244.0,16629.0,9
c090,2025-04,862,334,21041,1164,553.24,37.82,2025-04,False,0.0,,,0
c090,2025-05,773,548,23199,1950,840.86,7.32,2025-04,False,1.0,1164.0,21041.0,1
c090,2025-06,903,454,12416,170,137.71,9.52,2025-04,True,0.0,1950.0,23199.0,2
c090,2025-07,718,556,27953,1631,583.56,30.19,2025-04,True,0.0,170.0,12416.0,3
c090,2025-08,893,556,34133,1888,553.26,5.23,2025-04,,0.0,1631.0,27953.0,4
c090,2025-09,907,830,24676,2321,940.6,5.15,2025-04,False,0.0,1888.0,34133.0,5
c090,2025-10,837,560,21343,901,422.25,30.09,2025-04,True,0.0,2321.0,24676.0,6
c090,2025-11,693,498,20137,1585,787.6,32.17,2025-04,True,1.0,901.0,21343.0,7
c091,2025-01,1179,704,30974,1116,360.61,3.44,2025-01,True,0.0,,,0
c091,2025-02,1193,987,21296,2016,946.93,18.01,2025-01,False,1.0,1116.0,30974.0,1
c091,2025-03,1324,478,20100,853,424.69,35.18,2025-01,False,0.0,2016.0,21296.0,2
c091,2025-04,1251,1038,31435,921,293.27,17.01,2025-01,True,0.0,853.0,20100.0,3
c091,2025-05,1085,663,17443,1130,648.2,29.93,2025-01,False,0.0,921.0,31435.0,4
c091,2025-06,1336,1146,45920,1459,317.79,24.96,2025-01,False,0.0,1130.0,17443.0,5
c091,2025-07,1126,845,32586,1963,602.42,4.88,2025-01,False,1.0,1459.0,45920.0,6
c091,2025-08,1470,316,45147,3304,731.97,34.58,2025-01,True,0.0,1963.0,32586.0,7
c091,2025-09,1087,914,26839,2630,980.25,38.68,2025-01,True,1.0,3304.0,45147.0,8
c091,2025-10,1306,665,50158,2333,465.25,5.9,2025-01,False,0.0,2630.0,26839.0,9
c091,2025-11,1259,878,41799,346,82.83,31.9,2025-01,False,0.0,2333.0,50158.0,10
c092,2025-05,1448,1317,18432,1028,558.14,14.75,2025-05,True,0.0,,,0
c092,2025-06,1399,882,22543,1796,796.77,14.87,2025-05,True,0.0,1028.0,18432.0,1
c092,2025-07,1573,1077,49052,1540,314.07,17.65,2025-05,True,1.0,1796.0,22543.0,2
c092,2025-08,1848,837,72258,1295,179.32,7.05,2025-05,False,0.0,1540.0,49052.0,3
c092,2025-09,1781,1351,61933,2013,325.17,4.56,2025-05,True,1.0,1295.0,72258.0,4
c092,2025-10,1434,694,44239,1135,256.77,17.04,2025-05,True,1.0,2013.0,61933.0,5
c092,2025-11,1629,789,39301,923,235.09,13.31,2025-05,False,0.0,1135.0,44239.0,6
c093,2025-05,48,38,1854,148,799.14,27.22,2025-05,,0.0,,,0
c093,2025-06,55,44,1037,11,106.26,11.57,2025-05,False,0.0,148.0,1854.0,1
c093,2025-07,51,42,439,19,437.59,26.29,2025-05,False,0.0,11.0,1037.0,2
c093,2025-08,52,33,765,25,330.33,23.4,2025-05,True,0.0,19.0,439.0,3
c093,2025-09,46,30,1044,94,901.12,0.0,2025-05,True,1.0,25.0,765.0,4
c093,2025-10,59,29,1529,134,881.32,16.27,2025-05,True,0.0,94.0,1044.0,5
c093,2025-11,43,29,941,29,311.97,8.85,2025-05,False,1.0,134.0,1529.0,6
c094,2025-02,262,171,5973,435,729.22,0.0,2025-02,True,0.0,,,0
c094,2025-03,256,155,2545,203,799.46,24.87,2025-02,,0.0,435.0,5973.0,1
c094,2025-04,341,220,2755,10,36.82,21.72,2025-02,True,0.0,203.0,2545.0,2
c094,2025-05,344,278,7152,290,406.27,10.54,2025-02,False,0.0,10.0,2755.0,3
c094,2025-06,272,207,3706,295,796.64,17.58,2025-02,False,1.0,290.0,7152.0,4
c094,2025-07,314,183,8346,79,95.56,4.57,2025-02,True,0.0,295.0,3706.0,5
c094,2025-08,306,278,3353,135,404.83,19.44,2025-02,False,1.0,79.0,8346.0,6
c094,2025-09,325,169,8893,577,648.96,23.08,2025-02,False,0.0,135.0,3353.0,7
c094,2025-10,328,309,4335,351,810.91,17.74,2025-02,False,0.0,577.0,8893.0,8
c094,2025-11,265,241,9167,246,269.37,32.15,2025-02,False,1.0,351.0,4335.0,9
c095,2025-03,64,54,2317,122,529.18,30.01,2025-03,False,0.0,,,0
c095,2025-04,68,64,1911,76,399.21,21.75,2025-03,True,1.0,122.0,2317.0,1
c095,2025-05,50,26,802,30,379.95,29.1,2025-03,True,0.0,76.0,1911.0,2
c095,2025-06,66,49,1746,35,202.09,0.0,2025-03,True,1.0,30.0,802.0,3
c095,2025-07,67,36,1100,24,223.74,21.01,2025-03,True,0.0,35.0,1746.0,4
c095,2025-08,68,47,2562,49,192.78,32.33,2025-03,True,0.0,24.0,1100.0,5
c095,2025-09,60,44,734,20,282.14,16.16,2025-03,True,0.0,49.0,2562.0,6
c095,2025-10,60,46,512,17,342.69,6.75,2025-03,True,0.0,20.0,734.0,7
c095,2025-11,61,57,1197,72,606.02,19.79,2025-03,,0.0,17.0,512.0,8
c096,2025-01,433,264,5879,242,412.26,16.34,2025-01,True,0.0,,,0
c096,2025-02,436,273,10293,521,506.4,31.67,2025-01,False,0.0,242.0,5879.0,1
c096,2025-03,405,278,12425,51,41.4,27.68,2025-01,False,0.0,521.0,10293.0,2
c096,2025-04,398,292,6287,46,73.35,12.06,2025-01,False,1.0,51.0,12425.0,3
c096,2025-05,399,194,7887,921,1168.78,16.8,2025-01,,0.0,46.0,6287.0,4
c096,2025-06,520,335,9844,145,147.38,38.08,2025-01,False,1.0,921.0,7887.0,5
c096,2025-07,445,228,7297,295,404.92,10.65,2025-01,True,0.0,145.0,9844.0,6
c096,2025-08,396,269,9759,168,172.34,29.19,2025-01,,1.0,295.0,7297.0,7
c096,2025-09,513,279,6150,389,633.91,20.54,2025-01,False,1.0,168.0,9759.0,8
c096,2025-10,521,220,16329,1455,891.45,36.56,2025-01,,0.0,389.0,6150.0,9
c096,2025-11,448,333,11179,248,222.17,16.65,2025-01,,0.0,1455.0,16329.0,10
c097,2025-03,279,160,9738,554,569.81,25.78,2025-03,True,0.0,,,0
c097,2025-04,275,197,10552,593,562.91,0.0,2025-03,,0.0,554.0,9738.0,1
c097,2025-05,219,147,8414,124,148.48,0.0,2025-03,False,1.0,593.0,10552.0,2
c097,2025-06,296,168,2857,78,274.22,38.19,2025-03,True,0.0,124.0,8414.0,3
c097,2025-07,224,139,6551,265,405.18,29.99,2025-03,True,0.0,78.0,2857.0,4
c097,2025-08,229,138,5428,74,137.1,6.75,2025-03,False,0.0,265.0,6551.0,5
c097,2025-09,263,234,10205,234,229.56,3.65,2025-03,True,1.0,74.0,5428.0,6
c097,2025-10,240,82,8836,608,689.17,6.7,2025-03,True,1.0,234.0,10205.0,7
c097,2025-11,205,77,4151,275,663.9,35.03,2025-03,True,0.0,608.0,8836.0,8
c098,2025-03,116,65,3868,106,274.62,14.44,2025-03,True,0.0,,,0
c098,2025-04,121,80,3279,156,477.48,39.85,2025-03,True,0.0,106.0,3868.0,1
c098,2025-05,89,65,2047,87,425.51,29.34,2025-03,True,0.0,156.0,3279.0,2
c098,2025-06,103,93,1945,93,481.32,17.67,2025-03,True,0.0,87.0,2047.0,3
c098,2025-07,123,106,1678,226,1352.42,31.25,2025-03,False,1.0,93.0,1945.0,4
c098,2025-08,118,48,1709,60,354.5,33.15,2025-03,True,0.0,226.0,1678.0,5
c098,2025-09,95,78,1636,28,176.53,22.49,2025-03,,0.0,60.0,1709.0,6
c098,2025-10,98,90,3367,346,1030.2,25.37,2025-03,False,0.0,28.0,1636.0,7
c098,2025-11,115,89,1261,58,464.5,39.53,2025-03,False,1.0,346.0,3367.0,8
c099,2025-05,223,159,8543,258,302.66,32.06,2025-05,False,0.0,,,0
c099,2025-06,166,123,6115,216,353.46,32.14,2025-05,False,0.0,258.0,8543.0,1
